record_id,ocid,contract_id,data_source,country,country_name,buyer_region,is_oecd,tender_date,award_date,contract_date,year,month,quarter,year_month,time_to_award_days,value_local,currency_local,value_usd,value_eur,value_usd_2020,log_value_usd,estimated_value_usd,procurement_method,procurement_method_category,is_framework,is_emergency,is_above_threshold,n_bidders,single_bidder,competitive,hhi_buyer,hhi_sector,buyer_id,buyer_name,buyer_type,buyer_type_category,supplier_id,supplier_name,supplier_country,supplier_is_sme,supplier_is_foreign,cpv_code,cpv_division,cpv_group,cpv_class,cpv_description,sector,gprd_sector,carbon_intensity_kg_usd,carbon_footprint_kg,flag_missing_value,flag_missing_dates,flag_outlier_value,quality_score
EU_TED_17586791,ocds-ted-eu-3125283,-7,EU_TED,RO,Romania,,False,,,,2018.0,3.0,1.0,NaT,,726143.88,EUR,856849.7784,726143.88,908260.765104,5.932904688748714,,open,OPEN,True,,True,,False,False,0.9589028095207255,,RO 4269126,Penitenciarul Timișoara,Utilities,OTHER,,,,False,True,15000000.0,15,150,1500,,,,,,False,True,False,0.42857142857142855
EU_TED_5100262,ocds-ted-eu-158796,-nan,EU_TED,BG,Bulgaria,,False,,,,2014.0,,,NaT,,138050.93,EUR,183607.7369,138050.93,207476.74269699998,5.263890977639635,,open,OPEN,False,,False,,False,False,0.917818426700536,,831605845,УМБАЛ „Света Екатерина“ ЕАД,Public undertaking,OTHER,,,,False,True,33700000.0,33,337,3370,,,,,,False,True,False,0.42857142857142855
EU_TED_11962897,ocds-ted-eu-2021260426,2021260426-02,EU_TED,FR,France,,True,,,,2018.0,5.0,2.0,NaT,,1495500.0,EUR,1764690.0,1495500.0,1870571.4000000001,6.246668424673462,,open,OPEN,False,,True,2.0,False,True,1.0,,20007364100017,EHPAD du Haut-Léon,Public undertaking,OTHER,nan,construction le Couillard,FR,False,True,45210000,45,452,4521,,,,,,False,False,False,0.7142857142857143
OCDS_CO_39180391,ocds-k50g02-17-12-6454719,17-12-6454719,OCDS_CO,CO,Colombia,,True,2017-04-05 09:59:06,,,2017.0,4.0,2.0,2017-04,,18981702.0,COP,6434.475254237288,5849.522958397534,7013.578027118644,3.8085131350039587,6434.475254237288,direct,DIRECT,False,False,False,0.0,False,False,0.12977058238105804,0.011109378951768655,900958564,BOGOTA - SUBRED INTEGRADA SERVICIOS DE SALUD SUR ESE,,OTHER,79312397,ERNESTO ORTIZ RUIZ,Colombia,False,False,851016,85,851,8510,,HEALTH,,,,False,True,False,0.7142857142857143
OCDS_CO_45451736,ocds-k50g02-CO1.BDOS.273708,SGR-018-18,OCDS_CO,CO,Colombia,,True,2017-12-22 19:34:44,,,2017.0,12.0,4.0,2017-12,,53126500.0,COP,18008.98305084746,16371.802773497688,19629.79152542373,4.255489189339522,12040.889830508475,direct,DIRECT,False,False,False,0.0,False,False,0.9997790300001129,0.999512881969996,900500018,AGENCIA NACIONAL DE MINERIA,,OTHER,nan,nan,nan,,True,1.80111600,1.,1.8,1.80,,OTHER,,,,False,True,False,0.7142857142857143
EU_TED_6065725,ocds-ted-eu-2016145778,2016145778-nan,EU_TED,IT,Italy,,True,,,,2016.0,,,NaT,,2420.0,EUR,2686.2000000000003,2420.0,2981.6820000000007,3.4291383447670887,,open,OPEN,False,,False,2.0,False,True,0.9998982334511768,,nan,EGAS Ente per la Gestione accentrata dei servizi condivisi,Body governed by public law,PUBLIC_BODY,nan,EB Neuro SpA,IT,False,True,31711140.0,31,317,3171,,,,,,False,True,False,0.7142857142857143
OCDS_CO_41911021,ocds-k50g02-19-4-10120920,19-4-10120920,OCDS_CO,CO,Colombia,,True,2019-11-15 10:00:00,,,2019.0,11.0,4.0,2019-11,,1840000.0,COP,560.9756097560976,509.97782705099775,583.4146341463415,2.7489439792978576,560.9756097560976,open,OPEN,False,False,False,0.0,False,False,0.9498317417052105,0.036862282954036686,,CALDAS - INSTITUCION EDUCATIVA SANTO DOMINGO SAVIO - CHINCHINA,,OTHER,75142630,JUAN JAIME OSORIO,Colombia,False,False,721029,72,721,7210,,TECH,,,,False,True,False,0.5714285714285714
EU_TED_26420949,ocds-ted-eu-852281,-58,EU_TED,RO,Romania,,False,,,,2020.0,9.0,3.0,NaT,,15545075.9,EUR,17721386.526,15545075.9,17721386.526,7.248497698196269,,open,OPEN,True,,True,,False,False,0.7200303850804471,,3519879,Spitalul Clinic Județean de Urgență Arad,Utilities,OTHER,,,,False,True,33690000,33,336,3369,,,,,,False,True,False,0.42857142857142855
EU_TED_32971272,ocds-ted-eu-2023557205,2023557205-5,EU_TED,SI,Slovenia,,True,,,,2023.0,9.0,3.0,NaT,,132240.0,EUR,142819.2,132240.0,119968.12800000001,5.154786596050341,,open,OPEN,False,,False,1.0,True,False,0.6602529554168088,,5883261000,OBČINA GORENJA VAS-POLJANE,Body governed by public law,PUBLIC_BODY,6281214000,"PREVOZI, PROJEKTIRANJE IN OSTALA DELA, NIKO KOKELJ S.P.",SI,True,True,60130000,60,601,6013,,,,,,False,False,False,0.7142857142857143
OCDS_CO_40459465,ocds-k50g02-18-12-8491765,18-12-8491765,OCDS_CO,CO,Colombia,,True,2018-09-27 16:28:19,,,2018.0,9.0,3.0,2018-09,,15117200.0,COP,5124.474576271186,4658.613251155623,5431.943050847458,3.7096493428352986,5124.474576271186,direct,DIRECT,False,False,False,0.0,False,False,0.007731510868127644,0.06384295920482139,899999062,CAR - CORPORACION AUTONOMA REGIONAL DE CUNDINAMARCA,,OTHER,11206980,JOSE LUIS TRUJILLO VARGAS,Colombia,False,False,771215,77,771,7712,,AGRICULTURE,,,,False,True,False,0.7142857142857143
EU_TED_10392545,ocds-ted-eu-2019360535,2019360535-1,EU_TED,DE,Germany,,True,,,,2018.0,7.0,3.0,NaT,,0.01,EUR,0.0118,0.01,0.012508,0.0,,open,OPEN,False,,False,3.0,False,True,0.9998982334511768,,nan,Bundesagentur für Arbeit Regionales Einkaufszentrum Nord,Public undertaking,OTHER,nan,SALO + Partner Berufliche Bildung GmbH,DE,False,True,80530000,80,805,8053,,,,,,False,False,True,0.7142857142857143
EU_TED_23737921,ocds-ted-eu-568779,-70,EU_TED,RO,Romania,,False,,,,2019.0,6.0,2.0,NaT,,,EUR,,,,,,open,OPEN,True,,False,,False,False,0.6034834837913818,,4617719,"""Institutul Inimii de Urgență pentru Boli Cardiovasculare „Niculae Stăncioiu"""" Cluj-Napoca""",Public undertaking,OTHER,,,,False,True,33140000,33,331,3314,,,,,,True,True,False,0.2857142857142857
EU_TED_28002348,ocds-ted-eu-2021663589,2021663589-nan,EU_TED,SE,Sweden,,True,,,,2021.0,12.0,4.0,NaT,,344946.53,EUR,407036.9054,344946.53,386685.06013,5.609633787812301,,open,OPEN,False,,True,2.0,False,True,0.02158083714600336,,202100-4235,Finansinspektionen,Central government,CENTRAL_GOVERNMENT,556855-1104,Experis AB,SE,False,True,79600000,79,796,7960,,,,,,False,False,False,0.7142857142857143
OCDS_CO_37657885,ocds-k50g02-15-13-4185273,15-13-4185273,OCDS_CO,CO,Colombia,,True,2015-08-31 09:30:00,,,2015.0,8.0,3.0,2015-08,,,COP,,,,,2527.4536496350365,open,OPEN,False,False,False,0.0,False,False,0.04154811905264779,0.036862282954036686,890981880,CUNDINAMARCA - BELTRAN - ALCALDIA,,OTHER,,,,False,True,721029,72,721,7210,,TECH,,,,True,True,False,0.42857142857142855
EU_TED_27180424,ocds-ted-eu-2021164941,2021164941-nan,EU_TED,SE,Sweden,,True,,,,2021.0,3.0,1.0,NaT,,89932.49,EUR,106120.3382,89932.49,100814.32128999999,5.025798625386429,,open,OPEN,False,,False,2.0,False,True,0.20967662843299104,,212000-0779,Västerviks kommun,Body governed by public law,PUBLIC_BODY,556203-0287,Etac Sverige AB,SE,True,True,33193000,33,331,3319,,,,,,False,False,False,0.7142857142857143
OCDS_CO_38766729,ocds-k50g02-16-4-5274226,16-4-5274226,OCDS_CO,CO,Colombia,,True,2016-06-21 07:00:00,,,2016.0,6.0,2.0,2016-06,,11468800.0,COP,3760.2622950819673,3418.4202682563337,4173.891147540984,3.5752181399632077,4259.672131147541,open,OPEN,False,False,False,0.0,False,False,0.01223187838935811,0.03271454890460778,891180010,HUILA - EMPRESAS PUBLICAS DE NEIVA,,OTHER,79613180 ,JEISON RENAN TIQUE URIBE,Colombia,False,False,801117,80,801,8011,,SERVICES,,,,False,True,False,0.7142857142857143
EU_TED_5171703,ocds-ted-eu-201524618,201524618-nan,EU_TED,PL,Poland,,True,,,,2015.0,,,NaT,,96.03,EUR,106.59330000000001,96.03,120.450429,2.0277299076504525,,open,OPEN,False,,False,2.0,False,True,0.9998982334511768,,nan,Powiatowy Publiczny Zakład Opieki Zdrowotnej w Rydułtowach i Wodzisławiu Śląskim z siedzibą w Wodzisławiu Śląskim,Public undertaking,OTHER,nan,Salus International Sp. z o.o.,nan,False,True,33600000,33,336,3360,,,,,,False,True,False,0.7142857142857143
EU_TED_12699680,ocds-ted-eu-2022135087,2022135087-16,EU_TED,IT,Italy,,True,,,,2018.0,3.0,1.0,NaT,,234810.0,EUR,277075.8,234810.0,293700.348,5.442598595845671,,open,OPEN,False,,True,3.0,False,True,0.9998982334511768,,nan,PUNTO ZERO S.C.AR.L - CRAS - CENTRALE REGIONALE ACQUISTI SANITA',Utilities,OTHER,nan,KALTEK S.R.L.,IT,True,True,33192500,33,331,3319,,,,,,False,False,False,0.7142857142857143
EU_TED_2621997,ocds-ted-eu-2011238291,2011238291-nan,EU_TED,GB,United Kingdom,,True,,,,2011.0,,,NaT,,,EUR,,,,,,limited,NEGOTIATED,False,,False,18.0,False,True,0.9998982334511768,,nan,Transport for London,Body governed by public law,PUBLIC_BODY,nan,EVF SpA,IT,False,True,34100000.0,34,341,3410,,,,,,True,True,False,0.5714285714285714
EU_TED_17165801,ocds-ted-eu-2704293,-126,EU_TED,RO,Romania,,False,,,,2018.0,10.0,4.0,NaT,,3870692.34,EUR,4567416.9612,3870692.34,4841461.978872,6.659670660322233,,open,OPEN,True,,True,,False,False,0.7628992142692543,,3963722,Spitalul Județean Satu Mare,Utilities,OTHER,,,,False,True,33622100.0,33,336,3362,,,,,,False,True,False,0.42857142857142855
EU_TED_13780151,ocds-ted-eu-2023274828,2023274828-67,EU_TED,RO,Romania,,False,,,,2018.0,5.0,2.0,NaT,,40338304.5,EUR,47599199.309999995,40338304.5,50455151.268599994,7.677599647296682,,open,OPEN,False,,True,,False,False,0.6791211496975796,,9524980,"Institutul de Boli Infectioase ""Prof. Dr. Matei Bals""",Utilities,OTHER,nan,nan,nan,False,True,33696000,33,336,3369,,,,,,False,True,False,0.5714285714285714
EU_TED_25962280,ocds-ted-eu-393612,-5,EU_TED,RO,Romania,,False,,,,2020.0,5.0,2.0,NaT,,587377.1,EUR,669609.894,587377.1,669609.894,5.8258218620668325,,open,OPEN,True,,True,,False,False,0.7546233337315998,,4318016,Ministerul Apărării – Unitatea Militară 02497 Pitești,Central government,CENTRAL_GOVERNMENT,,,,False,True,33696500,33,336,3369,,,,,,False,True,False,0.42857142857142855
EU_TED_25090887,ocds-ted-eu-2020346501,2020346501-Część 5,EU_TED,PL,Poland,,True,,,,2020.0,7.0,3.0,NaT,,451.5,EUR,514.7099999999999,451.5,514.7099999999999,2.711562605985997,,open,OPEN,False,,False,4.0,False,True,0.9998982334511768,,nan,Uniwersyteckie Centrum Kliniczne,Utilities,OTHER,nan,Polska Grupa Farmaceutyczna S.A.---URTICA Sp. z o.o.,PL---PL,False,True,33650000,33,336,3365,,,,,,False,False,False,0.7142857142857143
EU_TED_10551109,ocds-ted-eu-2019459383,2019459383-17,EU_TED,IT,Italy,,True,,,,2018.0,9.0,3.0,NaT,,17850.0,EUR,21063.0,17850.0,22326.780000000002,4.323520227754337,,open,OPEN,False,,False,6.0,False,True,0.9998982334511768,,nan,Azienda Provinciale per i Servizi Sanitari di Trento,Public undertaking,OTHER,nan,Rays S.p.A.,IT,True,True,33190000,33,331,3319,,,,,,False,False,False,0.7142857142857143
EU_TED_5617262,ocds-ted-eu-2015411154,2015411154-nan,EU_TED,HU,Hungary,,True,,,,2015.0,,,NaT,,1269677.42,EUR,1409341.9362,1269677.42,1592556.387906,6.1490163749323665,,open,OPEN,False,,True,2.0,False,True,0.5264061140724207,,AK08474,Országos Vízügyi Főigazgatóság,National agency,OTHER,nan,Horoszcoop Kft.,HU,False,True,42414410,42,424,4241,,,,,,False,True,False,0.7142857142857143
OCDS_CO_44279731,ocds-k50g02-21-4-12518407,21-4-12518407,OCDS_CO,CO,Colombia,,True,2021-11-18 00:00:00,,,2021.0,11.0,4.0,2021-11,,2000000.0,COP,534.75935828877,486.1448711716091,508.02139037433153,2.728158393463501,534.75935828877,,OTHER,False,False,False,0.0,False,False,0.9498317417052105,0.999512881969996,,BOGOTÁ D.C. - IED. DE CULTURA POPULAR,,OTHER,101913687,ALISSON CAMILA NARANJO,Colombia,False,False,821517,82,821,8215,,OTHER,,,,False,True,False,0.5714285714285714
EU_TED_1437806,ocds-ted-eu-2009259562,2009259562-nan,EU_TED,FR,France,,True,,,,2009.0,,,NaT,,,EUR,,,,,,open,OPEN,True,,False,13.0,False,True,0.9998982334511768,,nan,Ministère de La Défense,Central government,CENTRAL_GOVERNMENT,nan,Beranger Elagage,FR,False,True,77310000.0,77,773,7731,,,,,,True,True,False,0.5714285714285714
EU_TED_16381991,ocds-ted-eu-1920483,-1,EU_TED,PL,Poland,,True,,,,2018.0,3.0,1.0,NaT,,,EUR,,,,,,open,OPEN,False,,False,,False,False,1.0,,None,Państwowa Wyższa Szkoła Zawodowa w Oświęcimiu im. Rotmistrza Witolda Pileckiego,Utilities,OTHER,,,,False,True,30200000.0,30,302,3020,,,,,,True,True,False,0.2857142857142857
OCDS_CO_45067284,ocds-k50g02-CO1.BDOS.1563451,IMDRI-CPS-221-2020,OCDS_CO,CO,Colombia,,True,2020-11-17 15:38:45,,,2020.0,11.0,4.0,2020-11,,2006666.0,COP,543.8119241192412,494.37447647203743,543.8119241192412,2.7354487260951967,569.1056910569106,direct,DIRECT,False,False,False,0.0,False,False,0.23127873267299714,0.999512881969996,900406856,INSTITUTO MUNICIPAL PARA EL DEPORTE Y LA RECREACION DE IBAGUE,,OTHER,nan,nan,nan,,True,1.80111701,1.,1.8,1.80,,OTHER,,,,False,True,False,0.7142857142857143
OCDS_CO_42398711,ocds-k50g02-20-12-10346025,20-12-10346025,OCDS_CO,CO,Colombia,,True,2020-01-28 14:30:29,,,2020.0,1.0,1.0,2020-01,,30000000.0,COP,8130.081300813008,7390.983000739097,8130.081300813008,3.910094888560602,8130.081300813008,direct,DIRECT,False,False,False,0.0,False,False,0.08389776020887448,0.03271454890460778,800169265,BOLIVAR - ESCUELA TALLER CARTAGENA DE INDIAS - CARTAGENA,,OTHER,806000642,ASOCIACIoN DE ARTE TROTASUEÑOS,Colombia,False,False,801116,80,801,8011,,SERVICES,,,,False,True,False,0.7142857142857143
EU_TED_23814872,ocds-ted-eu-645730,-2,EU_TED,SI,Slovenia,,True,,,,2019.0,6.0,2.0,NaT,,,EUR,,,,,,open,OPEN,True,,False,,False,False,0.1312269678718841,,5427223000,Eles; d.o.o.; sistemski operater prenosnega elektroenergetskega omrežja,EU institution,OTHER,,,,False,True,30200000,30,302,3020,,,,,,True,True,False,0.2857142857142857
EU_TED_12482641,ocds-ted-eu-2021573728,2021573728-21,EU_TED,PL,Poland,,True,,,,2018.0,11.0,4.0,NaT,,4.6,EUR,5.427999999999999,4.6,5.753679999999999,0.7346398389876994,,open,OPEN,False,,False,2.0,False,True,0.8779499833559539,,871-15-36-472,Zespół Opieki Zdrowotnej,Public undertaking,OTHER,648-19-97-718 ,"ZARYS International Group Sp. z o.o., Sp. k. ",PL,True,True,33157200,33,331,3315,,,,,,False,False,True,0.7142857142857143
OCDS_CO_36969116,ocds-k50g02-14-4-2735209,14-4-2735209,OCDS_CO,CO,Colombia,,True,2014-07-04 12:21:46,,,2014.0,7.0,3.0,2014-07,,13314000.0,COP,6657.0,6051.818181818181,7522.409999999999,3.8232785569516707,6657.0,open,OPEN,False,False,False,0.0,False,False,0.11184833859635428,0.999512881969996,891200952,NARI�O - ESE HOSPITAL EDUARDO SANTOS - LA UNION,,OTHER,16076585,EDUARDO YESID MUÑOZ URBANO,Colombia,False,False,,,,,,OTHER,,,,False,True,False,0.5714285714285714
OCDS_CO_37503930,ocds-k50g02-15-12-4332861,15-12-4332861,OCDS_CO,CO,Colombia,,True,2015-10-23 17:25:15,,,2015.0,10.0,4.0,2015-10,,22377264.0,COP,8166.884671532846,7424.440610484406,9228.579678832115,3.912056422752634,8616.43795620438,direct,DIRECT,False,False,False,0.0,False,False,0.09287493599017756,0.011109378951768655,800140603,DIRECCION GENERAL DE LA POLICIA NACIONAL - PONAL,,OTHER,107785012,JOSE IGNACIO CAMPOS TORRES     ,Colombia,False,False,851217,85,851,8512,,HEALTH,,,,False,True,False,0.7142857142857143
EU_TED_13346378,ocds-ted-eu-2022606906,2022606906-4,EU_TED,FI,Finland,,True,,,,2018.0,10.0,4.0,NaT,,800000.0,EUR,944000.0,800000.0,1000640.0,5.974971994298069,,open,OPEN,False,,True,3.0,False,True,0.28982962189927347,,1567535-0---0725901-5,Helsingin ja Uudenmaan Sairaanhoitopiirin kuntayhtymä---Kymenlaakson sosiaali- ja terveyspalvelujen kuntayhtymä,Utilities,OTHER,0603924-8,Steripolar Oy,FI,False,True,33000000,33,330,3300,,,,,,False,False,False,0.7142857142857143
EU_TED_10715096,ocds-ted-eu-2019561967,2019561967-25,EU_TED,RO,Romania,,False,,,,2018.0,11.0,4.0,NaT,,12780.65,EUR,15081.167,12780.65,15986.03702,4.178434949096793,,open,OPEN,False,,False,2.0,False,True,0.6280803707855481,,4192537,Spitalul Universitar de Urgență Elias,Regional agency,REGIONAL_AUTHORITY,RO 6769462,Romastru Trading,RO,True,True,33690000,33,336,3369,,,,,,False,False,False,0.7142857142857143
EU_TED_4292749,ocds-ted-eu-70802,-nan,EU_TED,PL,Poland,,True,,,,2013.0,,,NaT,,73257.89,EUR,97432.9937,73257.89,112047.942755,4.98870604677045,,open,OPEN,False,,False,,False,False,1.0,,None,Rejonowy Zarząd Infrastruktury,Public undertaking,OTHER,,,,False,True,71322000.0,71,713,7132,,,,,,False,True,False,0.42857142857142855
OCDS_CO_43115278,ocds-k50g02-20-4-10815436,20-4-10815436,OCDS_CO,CO,Colombia,,True,2020-05-02 08:00:00,,,2020.0,5.0,2.0,2020-05,,10000000.0,COP,2710.027100271003,2463.661000246366,2710.027100271003,3.43297363384094,2710.027100271003,open,OPEN,False,False,False,0.0,False,False,0.9498317417052105,0.011109378951768655,,MAGDALENA - ESE HOSPITAL DEPARTAMENTAL SAN RAFAEL DE FUNDACION,,OTHER,57404236,YOLANDA AMAYA RODRIGUEZ,Colombia,False,False,851216,85,851,8512,,HEALTH,,,,False,True,False,0.5714285714285714
OCDS_CO_43716340,ocds-k50g02-21-12-12431292,21-12-12431292,OCDS_CO,CO,Colombia,,True,2021-10-15 00:00:00,,,2021.0,10.0,4.0,2021-10,,1003950.0,COP,268.43582887700535,244.0325717063685,255.01403743315507,2.428840481858701,268.43582887700535,limited,NEGOTIATED,False,False,False,0.0,False,False,0.019704368696056986,0.03271454890460778,900206237,SUCRE - E.S.E. CENTRO DE SALUD - COLOSO,,OTHER,110310700,JESUS EDUARDO MARTINEZ OLMOS,Colombia,False,False,801116,80,801,8011,,SERVICES,,,,False,True,False,0.7142857142857143
EU_TED_31112822,ocds-ted-eu-674305,-nan,EU_TED,AT,Austria,,True,,,,2022.0,7.0,3.0,NaT,,,EUR,,,,,,open,OPEN,False,,False,,False,False,1.0,,None,"Land Niederösterreich, p.A. Amt der NÖ-Landesregierung, Abteilung Gebäudeverwaltung",Regional agency,REGIONAL_AUTHORITY,,,,False,True,45312200,45,453,4531,,,,,,True,True,False,0.2857142857142857
EU_TED_21163069,ocds-ted-eu-6701561,-13 - 966,EU_TED,DE,Germany,,True,,,,2018.0,11.0,4.0,NaT,,,EUR,,,,,,limited,NEGOTIATED,True,,False,,False,False,1.0,,None,PBMG eG,Utilities,OTHER,,,,False,True,33600000.0,33,336,3360,,,,,,True,True,False,0.2857142857142857
OCDS_CO_39218941,ocds-k50g02-17-12-6550591,17-12-6550591,OCDS_CO,CO,Colombia,,True,2017-05-03 16:13:19,,,2017.0,5.0,2.0,2017-05,,20298348.0,COP,6880.795932203389,6255.269029275808,7500.067566101695,3.8376386779114706,6880.795932203389,direct,DIRECT,False,False,False,0.0,False,False,0.9932745595390726,0.03271454890460778,900498879,UNIDAD DE RESTITUCION DE TIERRAS - URT,,OTHER,101900600,ADRIANA LUCIA CASTELBLANCO MENDOZA,Colombia,False,False,801115,80,801,8011,,SERVICES,,,,False,True,False,0.7142857142857143
OCDS_GB_45779585,ocds-b5fd17-0db1fc53-6407-427c-8ddf-8401eda6aca9,DFE/RPPU/2019/026,OCDS_GB,GB,United Kingdom,,True,2019-10-08 15:53:22,,,2019.0,10.0,4.0,2019-10,,,GBP,,,,,,open,OPEN,False,False,False,0.0,False,False,0.041602010161778405,0.036862282954036686,GB-SRS-sid4gov.cabinetoffice.gov.uk/QfDr2jb7,Department For Education,,OTHER,,,,False,True,73000000,73,730,7300,,TECH,,,,True,True,False,0.42857142857142855
EU_TED_15923038,ocds-ted-eu-1461530,-113,EU_TED,RO,Romania,,False,,,,2018.0,8.0,3.0,NaT,,9353870.02,EUR,11037566.623599999,9353870.02,11699820.621016,7.04287333802839,,open,OPEN,True,,True,,False,False,0.8923383920665741,,Romania,Spital Clinic Județean de Urgență Arad,Utilities,OTHER,,,,False,True,33690000.0,33,336,3369,,,,,,False,True,False,0.42857142857142855
EU_TED_17060551,ocds-ted-eu-2599043,-2,EU_TED,ES,Spain,,True,,,,2018.0,9.0,3.0,NaT,,377766.0,EUR,445763.88,377766.0,472509.71280000004,5.649104874928849,,open,OPEN,False,,True,,False,False,0.7632826396561239,,P 31/20101E,Gerencia de Urbanismo,Utilities,OTHER,,,,False,True,71221000.0,71,712,7122,,,,,,False,True,False,0.42857142857142855
EU_TED_2807346,ocds-ted-eu-2011393335,2011393335-nan,EU_TED,FR,France,,True,,,,2011.0,,,NaT,,,EUR,,,,,,open,OPEN,False,,False,,False,False,0.9998982334511768,,nan,Centre hospitalier de Grasse,Utilities,OTHER,nan,Molnlycke Healthcare,FR,False,True,33140000.0,33,331,3314,,,,,,True,True,False,0.42857142857142855
EU_TED_22875653,ocds-ted-eu-2019438160,2019438160-24,EU_TED,PL,Poland,,True,,,,2019.0,9.0,3.0,NaT,,2792.26,EUR,3127.3312000000005,2792.26,3252.4244480000007,3.4951738776342154,,open,OPEN,False,,False,1.0,True,False,0.515734950037586,,000288610,Uniwersytecki Szpital Kliniczny w Białymstoku,Public undertaking,OTHER,nan,Getinge Polska Sp. z o.o.,PL,False,True,33141000,33,331,3314,,,,,,False,False,False,0.7142857142857143
OCDS_CO_43194929,ocds-k50g02-20-4-11026876,20-4-11026876,OCDS_CO,CO,Colombia,,True,2020-08-19 09:43:31,,,2020.0,8.0,3.0,2020-08,,322401833.0,COP,87371.7704607046,79428.88223700417,87371.7704607046,4.941371136141245,87371.7704607046,open,OPEN,False,False,False,0.0,False,False,0.04161001698269786,0.999512881969996,890904646,ANTIOQUIA - HOSPITAL GENERAL DE MEDELLIN,,OTHER,860002400,LA PREVISORA S.A.,Colombia,False,False,841315,84,841,8413,,OTHER,,,,False,True,False,0.7142857142857143
EU_TED_33318570,ocds-ted-eu-61194,-8,EU_TED,FR,France,,True,,,,2023.0,1.0,1.0,NaT,,5500000.0,EUR,5940000.0,5500000.0,4989600.0,6.7737864449811935,,limited,NEGOTIATED,True,,True,,False,False,1.0,,None,dcsid,Central government,CENTRAL_GOVERNMENT,,,,False,True,71241000,71,712,7124,,,,,,False,True,False,0.42857142857142855
EU_TED_26816879,ocds-ted-eu-1248211,-2,EU_TED,FR,France,,True,,,,2020.0,12.0,4.0,NaT,,,EUR,,,,,,open,OPEN,True,,False,,False,False,0.5348360575228122,,21570463600012,Ville de Metz,Body governed by public law,PUBLIC_BODY,,,,False,True,44111000,44,441,4411,,,,,,True,True,False,0.2857142857142857
EU_TED_14290831,ocds-ted-eu-2023637736,2023637736-4,EU_TED,RO,Romania,,False,,,,2018.0,10.0,4.0,NaT,,559.69,EUR,660.4342,559.69,700.0602520000001,2.8198295547281016,,open,OPEN,False,,False,2.0,False,True,0.5436476278828701,,4288047,"Universitatea de Medicina si Farmacie ""Iuliu Hatieganu"" Cluj-Napoca",Central government,CENTRAL_GOVERNMENT,18954013,S.C. Bio Zyme S.R.L.,RO,True,True,33696500,33,336,3369,,,,,,False,False,False,0.7142857142857143
EU_TED_2329802,ocds-ted-eu-162218,-nan,EU_TED,FR,France,,True,,,,2010.0,,,NaT,,,EUR,,,,,,open,OPEN,True,,False,,False,False,0.9998982334511768,,nan,Ville de Maizières-lès-Metz,Body governed by public law,PUBLIC_BODY,,,,False,True,90911200.0,90,909,9091,,,,,,True,True,False,0.2857142857142857
